Day of the week,Time of day,Amenity type,Distance to amenity,User rating of parking,Handicap accessible,Price
5,1929,5,1853,1.6784151501745108,0,16.0
2,1791,3,4141,3.0084545928462463,1,19.0
7,1587,5,4970,1.4050273919940435,1,11.0
5,1228,5,3049,2.214883201046336,1,17.0
3,1100,2,1661,4.191579734640334,1,29.0
6,1319,3,2903,3.9841601367783497,0,26.0
3,1614,6,2222,4.266665064379707,0,28.0
5,1236,5,4954,4.803861372114312,1,28.0
3,1865,7,2779,1.4985730159895208,1,13.0
7,1410,6,2937,2.016021766034442,1,16.0
5,886,9,2218,2.349904505106,1,18.0
1,1465,3,3623,1.3666454156196122,1,12.0
5,1764,3,2081,1.3996174892579405,0,14.0
3,1093,5,1940,1.362803721605963,0,14.0
5,1065,6,4164,2.699572789872638,1,18.0
5,1237,10,1541,1.0680588268890379,1,14.0
5,1950,5,1064,3.86090498732018,0,29.0
4,1901,2,1361,1.6416431093986037,1,17.0
3,832,1,2824,1.8316448783078076,1,15.0
6,1643,10,188,4.224636696686215,1,38.0
5,1930,9,1235,1.3465211692818015,1,16.0
1,924,8,305,4.5122342322222355,1,38.0
3,894,6,2561,1.7694684842844146,0,15.0
7,908,7,523,2.591057306868232,0,27.0
2,1675,7,2476,3.0042799922769805,1,21.0
6,1468,9,1328,2.9027280131513744,0,24.0
6,1223,6,3155,2.927726007771786,0,20.0
5,1491,7,2269,3.4191467170695287,1,24.0
1,880,6,1221,4.587760771183984,1,32.0
2,1725,1,3869,4.445928629901884,0,27.0
4,1160,6,933,1.925560812930208,1,20.0
6,1018,3,1327,1.4826525584664165,1,17.0
1,934,4,1334,1.4322283674428218,0,16.0
4,1793,8,535,4.0523517701661005,0,34.0
6,1284,1,4118,4.031358526875503,1,25.0
1,982,4,1141,1.3672339499933117,0,17.0
6,1578,5,4130,3.3813146162572374,0,21.0
5,1558,6,3679,3.0454732206412944,1,20.0
2,1790,5,1761,3.0801345690404807,1,23.0
3,993,5,4061,2.1183298143689733,0,15.0
5,1589,10,4925,3.7052194902231563,1,22.0
2,1418,1,1365,4.9900300400893975,1,34.0
1,1287,8,4390,2.0935264224350343,0,15.0
5,1826,10,3515,4.433803732613882,0,27.0
7,1634,1,1927,3.5557141002273034,1,25.0
2,1623,5,1969,2.865037579990787,1,22.0
6,1242,6,1979,2.507841557231778,1,20.0
1,1018,1,4385,3.652587348289237,1,22.0
3,1992,9,1993,1.6036607748332163,1,15.0
1,1545,10,4396,4.581198359301027,0,27.0
2,828,9,843,2.125172743165992,1,22.0
6,1999,8,4140,3.9081984430875427,0,24.0
7,998,9,2349,3.134281245859535,1,22.0
1,926,5,276,3.260106254385619,1,32.0
2,1359,1,4155,3.1012650039277916,1,20.0
1,1234,3,4684,3.7076625954481335,0,23.0
1,1621,8,4840,4.453226494188918,0,26.0
7,1596,9,3081,3.7051115912628694,1,24.0
6,1544,8,2750,1.7457817055713,0,15.0
6,1653,6,1628,3.1226826658249043,0,24.0
1,1044,5,353,4.76773326885969,1,39.0
3,992,3,298,1.7077698922900932,0,24.0
6,1242,4,4126,4.568255428703425,1,27.0
3,1639,6,4862,3.6112605362999513,0,22.0
1,1134,4,1641,3.330329042441876,0,25.0
5,1376,3,764,2.0366218153178366,1,22.0
3,1825,3,674,4.905411296881397,1,37.0
7,1450,6,1603,1.01731896013789,0,13.0
4,1196,3,3995,2.6796924521059564,1,18.0
7,1531,5,1108,1.0871777863691312,1,15.0
6,1553,3,134,2.3604565459570326,0,30.0
2,1493,6,4393,1.6045772620378909,0,12.0
7,1962,1,1646,4.727079405258741,0,32.0
1,1919,5,4265,1.2819412515630213,1,11.0
7,1907,7,1289,3.055116461837147,0,25.0
2,1841,4,571,1.8433021598087205,1,22.0
5,1995,7,2452,4.06425990491533,0,27.0
6,1469,9,3126,2.3328891424068128,1,17.0
3,1789,8,400,4.377718281045894,0,37.0
7,1978,8,2253,3.962151415128063,0,26.0
3,1347,9,1585,1.597332592146004,0,16.0
2,1583,3,1197,3.38819616871398,0,27.0
2,1618,3,138,1.9950379306154713,1,28.0
3,1992,9,4568,2.364960237312311,0,16.0
6,1457,9,3652,2.6548184448835435,0,18.0
6,1705,5,1634,3.3218672615924234,0,25.0
6,1895,1,1530,2.529551155192563,1,21.0
1,1506,10,4528,4.6189138103210965,1,27.0
5,1942,7,4353,3.124463592877008,0,20.0
2,1198,3,3977,1.9944422132057689,1,14.0
4,823,6,1749,3.844758127068627,1,27.0
3,1935,9,1808,1.0541378639927346,0,13.0
5,1571,8,1116,1.4416195519278365,0,17.0
3,1938,2,1736,3.1392781652208215,0,24.0
1,832,1,3165,4.743940142397964,1,29.0
3,1387,7,269,3.3608572613447807,0,33.0
6,1299,5,249,1.52901994875939,0,24.0
1,967,7,1529,3.447387534249742,0,26.0
5,1324,8,4711,4.197890494994584,1,25.0
4,1400,1,343,4.23286601309846,0,37.0
2,1652,6,3944,2.6391343487671683,1,18.0
5,813,8,1719,3.030976693500733,1,23.0
4,1396,3,3537,3.3458228965317764,1,22.0
1,1327,4,4563,3.670588567800934,0,22.0
4,1384,9,2861,1.9704536426107375,1,16.0
2,1221,9,2978,1.3415942058195798,1,12.0
1,937,8,4107,2.0346149296388467,0,15.0
1,1318,10,1284,4.546149842495884,1,32.0
3,1222,7,1888,2.2908696384416154,1,19.0
4,1175,7,476,3.8592380209856203,0,33.0
2,1805,5,2161,3.6668509085684775,1,25.0
6,945,5,3952,3.8959900610492957,1,24.0
4,1910,9,656,4.967022826716498,0,37.0
5,1167,9,1517,2.684940298560192,0,22.0
3,944,5,1230,1.6684603866036123,1,18.0
5,1528,5,3268,4.069597894122006,1,26.0
4,1135,3,113,2.372214287884728,0,30.0
4,1023,6,3956,4.473618308664368,0,27.0
7,846,8,1758,2.529519702874763,1,20.0
7,1004,8,4242,4.539046029510979,1,27.0
2,1289,9,3172,4.5547836999379605,1,28.0
3,1692,9,1420,4.87357770965953,0,33.0
4,1081,10,237,3.4087617803868215,0,34.0
2,1008,4,1331,1.0486088379455731,1,14.0
1,1315,4,3501,1.974527479132608,0,15.0
7,1440,8,1484,1.2192495336795695,0,15.0
5,1561,2,4765,1.718953499123304,0,13.0
5,939,3,2069,4.064067484350387,1,27.0
2,1651,9,3301,4.540782554837164,0,28.0
6,1624,4,1238,3.788749369678466,0,28.0
6,1276,1,3521,4.425578822666135,0,27.0
6,1660,10,193,3.5853780901843186,1,35.0
4,1319,2,2343,1.8003949458527937,1,15.0
6,1432,6,316,3.064649694499317,0,31.0
1,1579,5,4058,2.7281231889314217,0,18.0
2,1865,1,3700,2.688822972628676,0,18.0
5,1906,5,2142,4.147935204400165,1,28.0
3,1084,8,4199,4.771616336812719,1,28.0
5,1216,7,4734,3.2165699671454604,0,20.0
5,1231,10,2919,1.8832361628766612,0,15.0
5,1343,6,3840,2.2456836443974044,1,16.0
5,1625,4,2084,1.5254991793074102,1,15.0
3,874,5,3283,3.3014849517266533,0,22.0
2,1265,7,837,3.6165704772935383,0,29.0
6,1292,9,1535,1.974980874242708,1,18.0
3,1160,4,776,1.863143578897526,0,21.0
6,940,8,3849,4.699887201308626,0,28.0
3,1784,8,1698,1.7157199003773465,1,16.0
6,1203,10,886,2.6735894338054833,0,24.0
1,1337,9,2991,2.145325323187545,1,16.0
2,1974,10,1583,3.1982140218609816,1,24.0
5,1475,7,1971,1.7090651719707468,1,16.0
2,1909,1,63,1.1187039684537852,0,25.0
7,1913,8,1939,4.472654297021315,0,30.0
2,1974,10,1127,4.755599466673762,0,34.0
6,1045,2,1155,1.4628151316664328,1,17.0
4,1005,6,2252,1.335625186749513,0,13.0
7,1829,6,1779,1.7762411360173926,1,17.0
1,1778,10,231,1.8520296195391706,1,26.0
3,1731,7,1859,1.2045013881458706,0,14.0
3,1548,7,999,3.8514957247748627,0,30.0
3,964,7,3604,4.1428837069863444,0,26.0
6,1119,9,3055,1.6856503795492679,0,14.0
6,1945,2,2005,1.4939607857325377,1,15.0
3,1197,10,4392,2.2853238376782548,1,16.0
3,1849,9,168,3.1098667905256847,1,33.0
1,1498,1,2923,4.187247342820749,0,27.0
7,1139,7,4709,2.773603470108312,0,18.0
2,936,4,4820,2.950259861012537,0,19.0
7,1969,8,3970,4.045345340113013,1,25.0
3,807,1,2077,2.9397538044177436,0,22.0
2,1106,3,2169,1.5031984779835863,0,14.0
5,1500,9,69,3.9160396219593654,1,39.0
7,1947,2,2261,4.971132416747899,0,31.0
1,1226,5,3965,3.8254970185874826,1,24.0
5,1219,10,1309,1.3827005000942734,1,16.0
7,1723,4,1520,2.0327922441826516,0,19.0
3,1782,9,996,4.071593687009424,0,31.0
6,1363,3,326,1.237724500562439,0,22.0
4,1955,8,3835,1.597859128662534,0,13.0
6,811,1,3164,3.393196314399601,0,22.0
7,949,6,2174,2.0643658060735404,1,17.0
4,1328,10,2381,4.905657254971917,1,31.0
5,1965,10,4649,1.9469016384957518,0,14.0
6,1930,8,2672,4.647781446114425,0,29.0
5,1885,10,3779,1.7669155019218863,0,14.0
4,1662,2,2769,1.032981764759147,0,11.0
4,940,9,1658,1.186379123321172,1,14.0
2,1455,5,560,2.95937538582712,0,28.0
7,990,3,2406,1.939960438065142,1,16.0
5,1725,10,3340,2.2114320329146278,0,16.0
6,1670,10,3849,4.248520177734376,0,26.0
6,1476,2,4775,3.076655920211855,0,19.0
5,1762,9,1952,1.2803658541564475,1,14.0
7,1408,8,2327,3.00352227588072,1,22.0
3,855,9,3945,3.241635822571051,0,21.0
2,1810,7,2704,3.358083478062395,1,23.0
3,1153,3,561,2.815956202962497,1,27.0
2,1845,8,4057,3.0335301567783963,1,20.0
1,1112,1,2014,2.1503849119031244,1,18.0
6,1753,9,2381,2.754817491703619,1,20.0
1,1994,2,4576,1.1018100223318057,0,10.0
1,1124,2,4956,1.3302389261313938,1,11.0
3,1181,4,4924,2.5604522790662405,0,17.0
7,1948,2,1270,1.8526099115607835,1,19.0
5,1648,2,3343,4.559513740152845,1,28.0
1,1855,7,627,3.7655573416115287,1,32.0
4,1445,3,3900,3.2251801038712795,1,21.0
4,1676,8,403,2.586896962416386,0,28.0
5,1121,7,2201,4.765488054810179,0,31.0
4,900,6,1044,1.0272363649290912,1,15.0
4,1216,10,3944,1.0746356776142942,0,10.0
6,1296,9,1824,1.9503387832434624,1,17.0
3,1833,2,3518,3.179518461946197,1,21.0
2,1506,8,320,2.530618573053032,0,28.0
4,823,10,1228,3.0633243864489645,0,25.0
7,1548,1,3524,4.882652257704445,0,29.0
6,1120,2,607,2.527374009896829,1,26.0
7,1347,10,4642,1.9744463415733096,1,14.0
2,1065,4,4847,3.474095517549918,1,21.0
1,1804,4,4164,2.3238823878382546,1,16.0
3,1037,10,153,4.830323502604163,0,42.0
4,1217,4,4432,4.215671246795013,1,25.0
6,1215,4,3257,4.345563747466709,0,27.0
2,1656,4,2155,2.740780103201307,0,21.0
1,1732,1,2472,1.5241224696313762,1,14.0
4,1458,8,3136,3.4292845839316257,1,22.0
7,1535,1,1402,4.216348451996831,1,30.0
2,1984,8,187,3.7338736012429936,0,36.0
4,1829,10,4463,1.6931191916863328,1,13.0
6,1174,5,2030,1.8853212429516986,0,17.0
3,1686,8,1552,1.3605035475507283,0,15.0
6,863,8,2643,2.0534187587567043,0,16.0
1,918,10,403,1.7811971424595678,0,24.0
6,1943,6,4226,4.792251875180208,0,28.0
5,1443,4,4872,2.2134597569903827,1,15.0
5,1379,8,615,2.721349177399854,1,26.0
4,1371,5,4009,2.9515809794256005,1,19.0
4,1594,3,2394,3.7677966872130213,1,25.0
1,1851,9,3978,2.2369709787144645,0,16.0
5,872,10,1302,1.980411744681137,0,19.0
1,1881,1,3838,2.9566976176535444,1,19.0
2,1098,9,2824,2.12830997022316,1,16.0
5,1646,4,1448,2.8432086323365002,0,23.0
1,1562,1,4508,3.455372405184542,1,21.0
4,1051,1,414,3.585394515466293,1,33.0
5,1013,7,740,2.709752690160837,1,26.0
4,1465,8,4100,3.705027382584733,1,23.0
2,1742,6,4933,2.9549317941252844,0,19.0
3,1475,10,2342,4.539365061502854,0,29.0
4,1241,4,282,1.779658382641026,0,25.0
7,1981,10,2723,2.7429367096719957,1,20.0
3,1988,9,4531,3.5026409336090865,1,22.0
5,1653,7,735,2.7682033051245867,0,26.0
4,1615,6,453,1.2981263530174165,1,21.0
1,1196,5,1344,3.153027460737458,1,25.0
6,1343,2,2421,3.1023568887081185,1,22.0
2,1981,2,3808,3.52627990108867,0,22.0
4,1109,3,126,4.137156612877959,1,39.0
5,1563,2,4033,1.6317000719767525,1,13.0
5,1219,3,2509,1.9384269509226617,1,16.0
1,1170,8,4818,2.756231610468663,0,18.0
3,891,2,1312,1.9667886430991448,0,19.0
2,1991,4,3101,2.1575142017121123,0,16.0
6,1581,1,4738,1.8289607717582812,1,13.0
5,1586,6,1668,1.024979305595613,1,13.0
7,966,3,4280,4.261254942191529,1,26.0
2,1632,3,4216,2.5241065139631242,1,17.0
3,1374,3,735,3.673461795093798,1,30.0
4,1352,4,4001,1.772319104618996,0,13.0
6,1892,1,4794,3.0484204871650107,1,19.0
5,1464,5,793,2.995006906363759,0,27.0
5,1868,3,1824,4.233425255189623,0,29.0
5,1876,6,4490,4.548687817209549,1,27.0
5,1236,8,625,4.800928705169136,1,37.0
5,1877,4,4953,3.345807172674804,0,21.0
2,908,7,388,2.5567561659522244,0,28.0
4,1593,5,3842,2.507769053094737,0,17.0
1,1121,5,3240,2.298830357596054,0,17.0
3,1772,2,2689,2.6292089188521888,1,19.0
3,844,8,1995,3.407665979794651,1,24.0
6,1536,4,4306,2.2182219148399307,1,15.0
2,1758,6,4650,4.731330345867051,0,28.0
4,1084,5,2031,2.1016261187271357,1,18.0
6,1898,2,4123,3.4458617023468694,0,22.0
2,1508,2,1257,2.0265881989190455,0,19.0
6,1744,8,631,2.8855274942085374,0,27.0
4,1843,6,4500,1.4902184250598038,1,12.0
6,1967,9,194,2.179359998219954,1,28.0
5,1383,2,1440,2.284023816498355,1,20.0
3,1259,9,866,1.5330218635220332,0,19.0
5,993,7,2564,2.9806433407250204,1,21.0
1,1996,10,2155,2.023957060543582,1,17.0
1,1573,3,965,2.586282708603033,0,24.0
3,1327,1,1209,3.6378366720296755,1,28.0
5,958,3,2348,2.4444838884456916,0,19.0
2,1939,6,909,1.7922812970521762,1,20.0
2,837,9,3477,1.7119983422370093,1,14.0
4,1062,8,2258,3.956144673669471,0,26.0
2,1486,2,808,3.152860107161873,1,27.0
7,1274,1,3011,1.6235453388083965,1,14.0
3,1258,6,347,4.518867258163468,0,38.0
5,943,4,316,3.985474679257852,1,36.0
4,1946,2,2121,2.3118257437934058,1,18.0
5,1832,1,681,1.6755872965295828,1,21.0
5,1551,3,1466,2.2868089046713393,1,20.0
2,1597,4,2552,4.901772661502918,0,31.0
2,1965,2,2544,2.9415400010858543,0,21.0
6,881,7,1479,3.4350563892231287,0,26.0
3,1326,9,3913,3.431576114768587,1,22.0
4,1630,10,999,3.8677887560026107,0,30.0
3,1635,9,2639,3.755240388527577,1,25.0
5,1641,3,2175,3.985857110755632,0,27.0
3,1369,3,4446,4.48097034509385,1,27.0
5,898,3,3878,2.026788890692624,1,15.0
4,1078,1,1751,3.1375945309705893,0,23.0
7,1192,4,3364,3.5733636373346416,0,23.0
4,971,2,3959,3.8824028345412986,1,24.0
7,1114,5,4383,2.1677023661536032,0,15.0
7,970,4,2552,4.367767742447115,0,28.0
3,1886,9,1632,1.1173898697607907,0,14.0
4,1839,2,4984,1.9694345066518757,0,14.0
2,1577,4,1684,2.0066247700196285,1,18.0
1,1746,3,2864,3.5269945129007634,1,23.0
5,880,9,4620,3.1138849153549737,0,20.0
4,1813,5,3698,1.360314162034796,1,12.0
7,1566,3,3013,1.643506104913108,0,14.0
1,1767,2,3280,3.6451283344981062,0,23.0
7,1970,10,3889,1.2950019358464062,1,11.0
1,1737,7,4261,1.9339698802225462,0,14.0
5,1139,3,1075,4.177838255644047,0,31.0
1,1282,3,4410,3.2660950276464122,0,21.0
5,904,6,56,1.1880941410410895,0,25.0
3,1606,2,1874,2.2309203284657495,0,19.0
5,903,4,1933,1.217508959931497,0,13.0
2,1169,10,734,3.87478752856296,0,31.0
2,1779,1,4727,2.5509931567163218,0,17.0
3,1867,9,4689,2.5335396478340373,1,17.0
7,1056,6,1410,4.72203365188871,1,32.0
2,1473,4,4540,3.222937038844334,1,20.0
7,1343,8,1789,1.8274380578727145,0,17.0
2,1836,10,3108,4.702916932006845,1,29.0
2,1141,7,4901,4.995525401963189,1,29.0
6,1917,6,1660,3.5313155206662095,0,26.0
4,1311,10,1266,3.0252911193797893,1,24.0
6,1626,9,1230,2.0233176958843573,0,20.0
3,1380,4,3443,2.976983235596952,0,20.0
7,1364,10,3537,1.8478451867760977,1,14.0
2,1623,5,3295,4.2003844250975675,1,26.0
4,1367,8,3958,3.8622942791246913,1,24.0
3,1275,7,1460,3.807018124840336,0,28.0
4,1480,6,4772,3.924362720148984,1,24.0
7,907,1,303,2.3780860537547963,0,28.0
4,1452,6,631,3.2882268786235076,1,29.0
5,910,3,4717,3.42881450521098,0,21.0
6,1131,6,4888,1.2714169947829723,0,10.0
7,1097,7,4583,3.2670064385029463,0,20.0
6,1665,5,2019,3.6029969241178796,0,25.0
2,1428,2,4611,3.814526854181339,0,23.0
1,1865,2,2457,4.700542406876998,1,30.0
1,1906,8,3582,3.709772571129398,0,23.0
1,1195,6,1817,4.18835252185962,1,29.0
3,842,7,4941,3.307000645534968,0,20.0
7,1521,10,4703,3.211031981910778,0,20.0
3,1742,10,4156,3.277494468273467,1,21.0
1,1138,5,2352,1.3786909874071673,0,13.0
3,892,4,4438,4.27752786127426,1,26.0
3,1435,5,4214,4.358269240884644,0,26.0
4,1566,1,4341,3.7639674683392164,1,23.0
7,1164,8,3890,2.4324799571911475,0,17.0
6,1266,1,4000,2.3430098531452392,1,16.0
2,1761,1,4742,4.532748485957476,0,27.0
7,1129,6,990,2.6539355955453026,0,24.0
5,1116,2,2526,3.401182931222313,0,23.0
5,1733,10,2574,4.480163055711816,1,28.0
1,807,8,1494,3.506713379389331,1,26.0
1,1630,9,4482,4.788631388223561,1,28.0
2,1466,2,571,2.4838990512542423,1,26.0
2,1425,8,1351,4.574497707945621,1,32.0
4,1152,4,4665,3.9886182351791004,1,24.0
3,1824,1,949,2.5929271698216687,0,24.0
3,1061,8,3075,2.17651069825407,0,16.0
6,1033,6,1336,2.620266435169754,1,22.0
1,1814,7,613,2.2031681339872375,1,24.0
5,1073,6,4138,2.0779037057763916,1,15.0
5,1464,7,1159,4.382540352772317,0,32.0
1,1154,2,2480,4.145955123759912,0,27.0
4,1709,5,4535,1.1603860229770007,1,10.0
3,1711,9,2483,1.7060172125957216,0,15.0
2,1353,6,4465,3.3935565596980677,0,21.0
3,894,10,1108,4.858403852934158,1,34.0
3,956,3,4441,4.562836414631968,1,27.0
2,943,7,800,4.296846430267642,0,33.0
7,1553,1,994,4.670676626986454,0,34.0
3,988,4,4355,3.4121889117554054,1,21.0
7,1779,9,3379,3.870892552938213,0,24.0
4,917,9,3492,1.1082655381220712,1,10.0
6,984,8,3821,3.701751897899657,1,23.0
4,1030,6,2091,4.605115711561285,0,30.0
1,1245,9,1875,4.0455758592173,0,28.0
2,818,6,551,4.877848900377861,1,38.0
6,1103,5,4535,4.684441667536477,1,28.0
2,1870,1,1935,1.6630667271874389,0,16.0
3,876,5,930,2.8139282886445827,1,25.0
1,1047,1,449,4.70987844003637,0,38.0
3,1522,5,1735,4.5898671989394515,0,31.0
2,1769,3,2647,1.2467136511584864,1,12.0
7,1359,2,3781,1.364105814765491,0,12.0
7,1944,9,3892,2.1375405134174863,1,15.0
5,1855,7,311,3.293461139179277,1,32.0
4,1609,10,2128,2.1575324931078743,0,18.0
5,1117,1,4244,1.2593220653084765,1,11.0
6,1802,4,2947,1.5244114970472809,1,13.0
6,994,10,4338,3.6373388909466757,0,22.0
5,1860,1,4070,3.8256297280366485,0,24.0
1,1700,9,1669,2.478005632487004,1,20.0
6,1424,9,3383,4.009761245959772,0,25.0
4,1844,7,1422,2.5351731366721753,0,21.0
7,1239,9,592,1.645818707453195,0,21.0
2,1598,6,3623,4.9864011691561325,0,30.0
1,1059,3,995,4.573350423090707,0,33.0
3,1205,1,3254,4.470104723065324,0,28.0
2,1954,3,4041,1.0608108758905361,1,10.0
1,1838,5,2597,3.1580787076663204,0,22.0
7,1580,7,1131,3.9590204119643277,1,30.0
7,932,10,959,1.7954024697554534,0,20.0
7,1787,8,1620,1.0113135505872632,0,13.0
2,1110,3,3307,3.006250959912337,1,20.0
6,944,2,3851,4.071782842356002,1,25.0
4,1024,8,2691,2.7526647571075813,1,20.0
5,1228,2,4442,1.5562087767733566,0,12.0
7,1647,5,592,4.739762366651131,1,37.0
3,1920,3,2418,1.0813060690368244,1,12.0
7,1768,6,3171,4.413674548789139,0,27.0
3,1042,2,2802,2.080475732408641,1,16.0
7,962,8,3208,2.0109751181723463,1,15.0
1,1258,6,195,3.9053952912238397,0,37.0
4,1941,9,4581,3.300725221434511,0,21.0
2,1508,1,3812,1.942486479248207,0,14.0
5,1059,9,4780,4.8352935170150975,1,28.0
3,1302,3,3855,1.4677444395604349,0,12.0
4,1829,10,3201,2.9520473254379542,0,20.0
5,1164,3,2938,1.5431540241027073,0,13.0
5,888,6,2236,3.0091236738777,1,22.0
2,1730,7,1885,4.811163567008249,1,31.0
4,1697,10,3210,3.7142142962084463,1,24.0
5,921,6,3589,1.0867392135009784,1,10.0
6,1824,10,2901,1.5317720384864337,1,13.0
2,923,1,330,4.12141692555176,1,36.0
5,1376,2,4434,3.037186519824102,1,19.0
4,915,8,664,2.964724883604059,1,27.0
7,1446,3,2196,1.9869226479438953,1,17.0
5,1802,2,532,4.810688133026789,0,38.0
3,1703,9,4098,4.485933401957028,1,27.0
6,1032,1,4764,2.5339058484950967,1,17.0
7,1466,10,3602,4.920342273768351,0,29.0
2,1811,9,2126,1.3132277994247854,1,13.0
2,1603,9,1202,1.4334739262872183,0,17.0
7,1189,7,4310,4.940542441729244,0,29.0
6,1169,6,452,1.9630288121261015,0,24.0
6,1991,9,3028,4.417717512651784,0,28.0
6,1434,8,883,1.4012817781023146,1,18.0
4,1940,5,1656,3.1660412452364532,0,24.0
3,1054,1,1169,2.34188002237527,0,21.0
6,1584,7,3121,3.0130576398231677,0,20.0
2,1195,1,4932,2.6944151651117636,1,17.0
4,1776,8,313,2.7805879624574388,0,30.0
7,1004,5,2015,4.197026445200009,0,28.0
5,1503,8,3810,4.451367108843165,1,27.0
2,1588,2,3056,3.493134292513082,0,23.0
6,1148,2,2388,3.5681469865673576,0,24.0
6,1582,8,3888,4.909608993872737,0,29.0
7,1617,4,538,1.0557247550375544,0,19.0
7,1377,2,4820,3.0312767469540915,1,19.0
3,869,1,470,1.6991894680939343,0,23.0
5,871,7,3969,1.342441545906857,0,11.0
3,974,6,2629,2.831368895927966,1,20.0
4,1763,3,2527,3.2335931830068363,1,22.0
5,1509,5,2507,3.122340385025931,0,22.0
3,1271,3,804,2.895264895266724,1,26.0
2,1621,1,819,1.3152170661561597,0,18.0
7,1884,3,190,1.302381011169727,1,24.0
1,1008,3,975,1.7462527462277775,1,19.0
5,1320,1,1972,2.787089150681884,1,21.0
7,1548,7,3687,2.8231708396644173,1,19.0
1,1195,4,156,2.7400171756227305,1,32.0
7,1846,6,4789,2.9311942250136864,0,19.0
2,948,6,142,3.648788715494749,0,36.0
5,1078,6,1169,4.27457845285861,0,31.0
3,922,1,1511,4.635832680693078,0,32.0
6,1120,10,3529,1.6774743909553775,0,13.0
2,1807,1,4689,3.3342657014407124,0,21.0
6,1368,1,2401,1.4356845103370324,1,14.0
3,1162,7,876,4.790242139561888,0,35.0
6,896,6,396,1.2928263139934342,1,21.0
6,1346,5,967,3.2515926170284537,1,27.0
7,1698,7,3881,1.7725947935245947,0,13.0
3,1042,8,2357,1.3619667383895373,1,13.0
3,1917,4,867,1.7017638325853182,1,20.0
1,1448,10,2666,1.5492204624383552,0,14.0
3,1510,5,1662,2.9438082012511346,1,23.0
3,822,10,4258,4.21634852437403,1,25.0
1,1437,10,882,1.5366847785207125,0,19.0
6,1779,5,3389,2.516897278511198,0,18.0
2,1509,6,4928,4.096941209443678,1,24.0
1,1038,8,3296,1.8341174127135074,0,14.0
4,921,5,1093,1.122639553720711,1,16.0
7,1960,2,1204,4.844315862514774,1,34.0
2,1126,3,4788,3.185502934075613,1,20.0
3,1632,4,2407,1.383517540638445,0,13.0
6,1203,10,3428,3.81271178651264,1,24.0
6,1071,6,291,1.8890500014205829,1,25.0
7,1819,5,823,4.040689984116865,1,32.0
7,1732,8,3877,1.6745268434017633,0,13.0
7,1800,5,4958,1.6877895791369926,1,12.0
1,1521,2,3635,4.417686303643729,1,27.0
7,1392,4,4355,1.2861563023107103,0,11.0
3,1642,1,4053,4.545553573424109,1,27.0
1,1304,1,759,4.7194438011374595,0,35.0
5,1188,9,4630,4.250501995372495,1,25.0
6,1552,5,3974,4.920722586557016,1,29.0
5,1852,10,791,3.5610286822956247,1,29.0
2,1494,1,3331,3.365971903537166,1,22.0
1,901,2,4694,3.4937168343548346,0,21.0
5,1362,7,4336,1.1712644763799327,1,10.0
7,978,6,3410,4.993012094603602,1,30.0
6,1308,8,4654,1.6537484061890417,0,12.0
5,947,4,3435,2.0336732646729185,0,15.0
2,1043,3,3817,1.7088464333313542,0,13.0
7,1258,9,1781,4.990078779638583,1,33.0
2,1478,7,329,2.728879702317964,1,29.0
6,1154,6,664,1.5366376967317774,1,20.0
4,897,10,4341,3.8438415531619157,0,23.0
6,930,6,1727,4.314125182872706,0,29.0
3,1588,3,536,2.3341808564542204,1,25.0
5,1673,5,2938,2.311384234156961,1,17.0
4,1763,6,2096,4.546085626027107,0,30.0
2,1136,4,951,4.613155814643899,0,34.0
3,1221,9,3367,4.491598398798798,0,28.0
7,1241,7,3314,3.26246349375959,0,21.0
4,1729,9,3670,1.1149100455958871,1,10.0
1,904,9,378,2.2776539199738255,1,26.0
2,1205,9,2500,2.3830517172497823,0,18.0
4,1955,1,333,2.441831143771314,0,28.0
6,1195,9,3486,1.3539056237081772,1,12.0
4,1296,10,1479,2.1953285909892473,1,20.0
2,1430,1,3602,2.957370501473731,1,20.0
2,1108,7,3483,4.136413776319038,0,26.0
3,1828,4,1636,4.951507918948336,0,33.0
3,1566,5,2553,2.267757626070652,1,17.0
4,1018,5,647,4.088379704098848,1,33.0
7,1578,8,4384,3.0109234393532724,0,19.0
7,1263,2,428,3.098419153700261,1,30.0
7,857,1,2751,3.7735762616430018,1,25.0
7,1603,8,115,3.3124481772046535,0,35.0
3,1928,10,118,3.046502264464035,1,34.0
5,1112,9,4261,3.7676226734281224,0,23.0
6,1837,8,2600,4.491424190528903,1,29.0
4,1936,6,3181,2.193563417790669,0,16.0
3,1149,4,600,4.286781785270007,0,34.0
6,1800,3,3554,1.8418853861811444,0,14.0
2,1052,7,1682,1.0070767673702936,1,13.0
7,1132,3,3150,4.511170508982178,1,28.0
6,1884,8,4569,4.956758362476426,1,29.0
1,1169,10,2846,1.1303631735441995,0,11.0
3,1104,6,4229,2.338685644912927,1,16.0
4,1706,6,2351,1.3027382580069786,0,13.0
7,871,6,3087,4.110767763942936,0,26.0
7,1421,3,2264,1.9611847379038347,1,16.0
